sample_name,image_file_name,image_directory,image_study_date,image_study_description,image_series_description,image_series_instance_uid,image_modality,image_pet_suv_type,image_mask_label,image_mask_file_name,image_mask_directory,image_mask_series_description,image_mask_series_instance_uid,image_settings_id,image_voxel_size_x,image_voxel_size_y,image_voxel_size_z,image_noise_level,image_noise_iteration_id,image_rotation_angle,image_translation_x,image_translation_y,image_translation_z,image_mask_randomise_id,image_mask_adapt_size,morph_volume,morph_vol_approx,morph_area_mesh,morph_av,morph_comp_1,morph_comp_2,morph_sph_dispr,morph_sphericity,morph_asphericity,morph_com,morph_integ_int,morph_diam,morph_vol_dens_conv_hull,morph_area_dens_conv_hull,morph_vol_dens_aabb,morph_area_dens_aabb,morph_vol_dens_ombb,morph_area_dens_ombb,morph_vol_dens_mvee,morph_area_dens_mvee,morph_pca_maj_axis,morph_pca_min_axis,morph_pca_least_axis,morph_pca_elongation,morph_pca_flatness,morph_vol_dens_aee,morph_area_dens_aee,morph_moran_i,morph_geary_c,loc_peak_loc,loc_peak_glob,ivh_v10,ivh_v25,ivh_v50,ivh_v75,ivh_v90,ivh_i10,ivh_i25,ivh_i50,ivh_i75,ivh_i90,ivh_diff_v10_v90,ivh_diff_v25_v75,ivh_diff_i10_i90,ivh_diff_i25_i75,ivh_auc,stat_mean,stat_var,stat_skew,stat_kurt,stat_median,stat_min,stat_p10,stat_p90,stat_max,stat_iqr,stat_range,stat_mad,stat_rmad,stat_medad,stat_cov,stat_qcod,stat_energy,stat_rms,ih_mean_fbn_n32,ih_var_fbn_n32,ih_skew_fbn_n32,ih_kurt_fbn_n32,ih_median_fbn_n32,ih_min_fbn_n32,ih_p10_fbn_n32,ih_p90_fbn_n32,ih_max_fbn_n32,ih_mode_fbn_n32,ih_iqr_fbn_n32,ih_range_fbn_n32,ih_mad_fbn_n32,ih_rmad_fbn_n32,ih_medad_fbn_n32,ih_cov_fbn_n32,ih_qcod_fbn_n32,ih_entropy_fbn_n32,ih_uniformity_fbn_n32,ih_max_grad_fbn_n32,ih_max_grad_g_fbn_n32,ih_min_grad_fbn_n32,ih_min_grad_g_fbn_n32,cm_joint_max_d1_3d_v_mrg_fbn_n32,cm_joint_avg_d1_3d_v_mrg_fbn_n32,cm_joint_var_d1_3d_v_mrg_fbn_n32,cm_joint_entr_d1_3d_v_mrg_fbn_n32,cm_diff_avg_d1_3d_v_mrg_fbn_n32,cm_diff_var_d1_3d_v_mrg_fbn_n32,cm_diff_entr_d1_3d_v_mrg_fbn_n32,cm_sum_avg_d1_3d_v_mrg_fbn_n32,cm_sum_var_d1_3d_v_mrg_fbn_n32,cm_sum_entr_d1_3d_v_mrg_fbn_n32,cm_energy_d1_3d_v_mrg_fbn_n32,cm_contrast_d1_3d_v_mrg_fbn_n32,cm_dissimilarity_d1_3d_v_mrg_fbn_n32,cm_inv_diff_d1_3d_v_mrg_fbn_n32,cm_inv_diff_norm_d1_3d_v_mrg_fbn_n32,cm_inv_diff_mom_d1_3d_v_mrg_fbn_n32,cm_inv_diff_mom_norm_d1_3d_v_mrg_fbn_n32,cm_inv_var_d1_3d_v_mrg_fbn_n32,cm_corr_d1_3d_v_mrg_fbn_n32,cm_auto_corr_d1_3d_v_mrg_fbn_n32,cm_clust_tend_d1_3d_v_mrg_fbn_n32,cm_clust_shade_d1_3d_v_mrg_fbn_n32,cm_clust_prom_d1_3d_v_mrg_fbn_n32,cm_info_corr1_d1_3d_v_mrg_fbn_n32,cm_info_corr2_d1_3d_v_mrg_fbn_n32,rlm_sre_3d_v_mrg_fbn_n32,rlm_lre_3d_v_mrg_fbn_n32,rlm_lgre_3d_v_mrg_fbn_n32,rlm_hgre_3d_v_mrg_fbn_n32,rlm_srlge_3d_v_mrg_fbn_n32,rlm_srhge_3d_v_mrg_fbn_n32,rlm_lrlge_3d_v_mrg_fbn_n32,rlm_lrhge_3d_v_mrg_fbn_n32,rlm_glnu_3d_v_mrg_fbn_n32,rlm_glnu_norm_3d_v_mrg_fbn_n32,rlm_rlnu_3d_v_mrg_fbn_n32,rlm_rlnu_norm_3d_v_mrg_fbn_n32,rlm_r_perc_3d_v_mrg_fbn_n32,rlm_gl_var_3d_v_mrg_fbn_n32,rlm_rl_var_3d_v_mrg_fbn_n32,rlm_rl_entr_3d_v_mrg_fbn_n32,szm_sze_3d_fbn_n32,szm_lze_3d_fbn_n32,szm_lgze_3d_fbn_n32,szm_hgze_3d_fbn_n32,szm_szlge_3d_fbn_n32,szm_szhge_3d_fbn_n32,szm_lzlge_3d_fbn_n32,szm_lzhge_3d_fbn_n32,szm_glnu_3d_fbn_n32,szm_glnu_norm_3d_fbn_n32,szm_zsnu_3d_fbn_n32,szm_zsnu_norm_3d_fbn_n32,szm_z_perc_3d_fbn_n32,szm_gl_var_3d_fbn_n32,szm_zs_var_3d_fbn_n32,szm_zs_entr_3d_fbn_n32,dzm_sde_3d_fbn_n32,dzm_lde_3d_fbn_n32,dzm_lgze_3d_fbn_n32,dzm_hgze_3d_fbn_n32,dzm_sdlge_3d_fbn_n32,dzm_sdhge_3d_fbn_n32,dzm_ldlge_3d_fbn_n32,dzm_ldhge_3d_fbn_n32,dzm_glnu_3d_fbn_n32,dzm_glnu_norm_3d_fbn_n32,dzm_zdnu_3d_fbn_n32,dzm_zdnu_norm_3d_fbn_n32,dzm_z_perc_3d_fbn_n32,dzm_gl_var_3d_fbn_n32,dzm_zd_var_3d_fbn_n32,dzm_zd_entr_3d_fbn_n32,ngt_coarseness_3d_fbn_n32,ngt_contrast_3d_fbn_n32,ngt_busyness_3d_fbn_n32,ngt_complexity_3d_fbn_n32,ngt_strength_3d_fbn_n32,ngl_lde_d1_a0.0_3d_fbn_n32,ngl_hde_d1_a0.0_3d_fbn_n32,ngl_lgce_d1_a0.0_3d_fbn_n32,ngl_hgce_d1_a0.0_3d_fbn_n32,ngl_ldlge_d1_a0.0_3d_fbn_n32,ngl_ldhge_d1_a0.0_3d_fbn_n32,ngl_hdlge_d1_a0.0_3d_fbn_n32,ngl_hdhge_d1_a0.0_3d_fbn_n32,ngl_glnu_d1_a0.0_3d_fbn_n32,ngl_glnu_norm_d1_a0.0_3d_fbn_n32,ngl_dcnu_d1_a0.0_3d_fbn_n32,ngl_dcnu_norm_d1_a0.0_3d_fbn_n32,ngl_dc_perc_d1_a0.0_3d_fbn_n32,ngl_gl_var_d1_a0.0_3d_fbn_n32,ngl_dc_var_d1_a0.0_3d_fbn_n32,ngl_dc_entr_d1_a0.0_3d_fbn_n32,ngl_dc_energy_d1_a0.0_3d_fbn_n32,img_name,mask_index
1_CP4WOMKZSGGO7PKR,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,21457.168,21582.0,43420.04,2.023568,0.0013380186,0.0006361017,11.627629,0.08600205,10.627629,880231671.4577991,0.0002427285,195.34584715319647,0.99312687,0.9936925,0.8132644,0.8126832,,,,,200.25490460530338,137.65082670481775,0.0,0.6873780543658771,0.0,inf,0.7485585295860243,0.1650446832281548,0.7501110636847428,1.7194948,1.7465322,0.9647854693726253,0.8238346770456862,0.6383560374386062,0.1872857010471689,0.018997312575294245,798.0,718.0,590.0,351.0,169.0,0.9457881567973311,0.6365489759985173,629.0,367.0,,1.1312234e-08,1.0,-0.4831615,-0.8468001,0.23483205,-2.3071191,-1.5857773,1.1323487,2.0096996,1.5805786,4.316818714141846,0.8390195,0.6359755,0.8157223,88399870.0,-124.41276,21582.002,1.0,17.603280511537392,55.00330304430032,-0.4826715367654043,-0.8430305173377595,19.0,1.0,6.0,26.0,32.0,21.0,11.0,31.0,6.222158355534028,4.880823,6.0463347,0.42130903782921625,0.31428573,4.72285619237824,0.04252628313453721,241.0,17.0,-341.5,27.0,0.028818713450292396,17.740953216374272,53.54281874050135,6.623536294925851,0.6637076023391812,0.4397378326322629,1.3857485776422118,35.48190643274853,213.29102934797032,5.690471377345294,0.013427909784207107,0.8802456140350877,0.6637076023391812,0.7015489278752437,0.980078923934858,0.6897016908787807,0.9991428556538696,0.4989230441845355,0.9917799843682011,367.84411695906437,213.29102934797032,-1544.2419482613282,99351.11625159752,-0.5940256414216722,0.9981436082961999,0.9371330553924841,1.9080024480105806,0.015204169035823372,363.1138694586036,0.01416901114127627,339.6557546446513,0.02858382034064123,681.5222929151453,10263.305894530175,0.04215550574226957,208128.48855472906,0.85486701697888,0.8677566062887164,55.03836512584207,0.579983894080415,5.261229820375937,0.3299877896889642,1250.4715025906735,0.01448056939776951,455.13406735751295,0.007188771562833462,158.01205180387927,28.03162034803707,287913.0712435233,88.61528497409327,0.05739331928373916,178.9559585492228,0.11590411823136192,0.07154109906403484,39.62386552873671,1055.0875979892076,8.02368707897899,1.0,1.0,0.01448056939776951,455.13406735751295,0.01448056939776951,455.13406735751295,0.01448056939776951,455.13406735751295,88.61528497409327,0.05739331928373916,1544.0,1.0,0.07154109906403484,39.62386552873671,0.0,4.429198217750818,0.003199871312111061,0.03732362078770867,0.5797615087375617,130.8765224639424,1.246457845691928,0.09397504148077543,22.857103141506812,0.015129584847081552,364.8787878787879,0.0014973867919751485,36.546282796292594,0.3148254968495508,8897.170419794273,917.8022426095821,0.04252628313453721,3708.924659438421,0.1718526855452887,1.0,55.00330304430033,3.1583456066524267,7.328865566664305,0.007530163355736655,Snap-6962.czi,0
1_F94GROYRJTRKHZUK,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,32824.418,32983.0,66311.96,2.0202022,0.0010845118,0.00041789853,13.375492,0.0747636,12.375492,37861502.82339667,-0.0062260246,274.3082208028042,0.9915419,0.9921485,0.6628785,0.663531,,,,,286.83954867566416,147.34450871449633,0.0,0.5136826821642437,0.0,inf,0.816218239701705,0.145744761582565,0.7670889893077617,1.8944181,2.126491,0.9721371615680805,0.8345511324015402,0.5385198435557712,0.03953551829730462,0.0017888002910589895,695.0,628.0,521.0,354.0,183.0,0.9703483612770215,0.7950156141042356,512.0,274.0,,-1.8967661e-07,0.9999999,-0.5074657,-0.59752345,0.19522777,-2.5444162,-1.5857579,1.1148274,2.7333546,1.4465358,5.27777099609375,0.82179976,0.6035527,0.80728257,-5272131.0,17.74556,32983.0,1.0,15.926204408331564,36.848873532871984,-0.5056500217749744,-0.5966398803207817,17.0,1.0,6.0,23.0,32.0,21.0,9.0,31.0,4.983504863382747,3.982013,4.892005,0.38115342140987485,0.27272728,4.4921299149352425,0.05109482150902637,604.0,14.0,-618.5,23.0,0.03455918317437026,16.025411164098806,35.93264327983134,6.383976501196999,0.6552182685253118,0.4782305955478947,1.417161759371747,32.0508223281976,142.82303154436815,5.461270926213684,0.01595131811978022,0.9075415749572022,0.6552182685253118,0.7099006189660995,0.9803668035440141,0.6973579365402658,0.999116743647011,0.47549119546683516,0.9873716279666719,292.2926754707753,142.82303154436818,-887.4157698677502,49568.93475258396,-0.5749332995249625,0.9970994013120812,0.931885549844506,1.892507429239538,0.01344867108157876,292.7918622085817,0.012464296298919838,273.79620071851514,0.026855591285483246,527.2939813687123,18970.071147485967,0.05134178601485839,311731.99915017077,0.8436909629868812,0.8617166419064366,36.62451062800166,0.5458068735678415,5.056474685789267,0.3618337419179134,1803.0353810264385,0.012771804150374752,395.1220839813375,0.0068467757782079254,146.23990005624609,36.656450238295996,278521.7169517885,199.04510108864696,0.07738923059434175,353.2651632970451,0.13735037453228816,0.07797956523057333,24.06544585287293,1638.5836758282155,7.609639534964623,1.0,1.0,0.012771804150374752,395.1220839813375,0.012771804150374752,395.1220839813375,0.012771804150374752,395.1220839813375,199.04510108864696,0.07738923059434175,2572.0,1.0,0.07797956523057333,24.06544585287293,0.0,4.044049238817323,0.0016276097024385031,0.026875197954744315,1.0926581014851364,148.42383148342037,0.6566921772483465,0.09286979311578293,24.26004305248158,0.013543460735584982,290.49285995816024,0.0012680619114607355,31.864932718924653,0.34181417573329903,6692.468423127066,1685.2604978322165,0.05109482150902637,5348.086135281812,0.1621467463627266,1.0,36.848873532871984,3.1426423346886003,7.160227701826342,0.008779497758687232,Snap-6962.czi,1
1_T9TVU6SG38XLRRVL,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,62443.168,62670.0,125819.05,2.014937,0.0007893878,0.00022140278,16.529982,0.060496137,15.529982,29443600.17201653,-0.022136383,410.7274035172233,0.9913318,0.9917583,0.7099203,0.71022415,,,,,406.70943974837803,196.77765788026542,0.0,0.48382859763964986,0.0,inf,0.8304230525564106,0.15056640335861868,0.7563741919548097,1.819484,1.8966172,0.9894686452848253,0.904595500239349,0.6973192915270464,0.14651348332535508,0.009350566459230936,781.0,699.0,602.0,468.0,258.0,0.9801180788255943,0.7580820169139939,523.0,231.0,,-3.545045e-07,1.0,-0.659556,-0.16215396,0.19182062,-2.969091,-1.6163203,1.1388806,2.2984574,1.2185614,5.267548561096191,0.7957277,0.5487891,0.7801016,-2820838.8,6.3340783,62670.0,1.0,18.534992819530878,36.99155495311059,-0.6567429045492782,-0.1638179320673223,20.0,1.0,9.0,25.0,32.0,21.0,8.0,31.0,4.846854529829175,3.380182,4.7410884,0.32813977169152425,0.21052632,4.5178875589105525,0.0513498026710892,755.5,15.0,-724.5,23.0,0.04575866428528426,18.618339989163374,36.05648891420809,6.192994954079317,0.5243763922056552,0.3533330656897873,1.2329866203222188,37.23667997832674,143.59765199043997,5.480397909300602,0.019313759840403205,0.6283036663924062,0.524376392205655,0.7544513121015699,0.9842020092934064,0.7481948987578013,0.9993877081706553,0.43981058756374325,0.9912872317117803,382.38492103309187,143.59765199044,-1133.7587283434934,58968.21080310136,-0.6254424461861815,0.9982144851424444,0.9287812139357349,2.2176873533303603,0.007473502280014544,380.04173057381183,0.006917590955150421,353.14511433460285,0.01617504812182526,834.0228208821013,34895.09685423323,0.05102107196478207,573772.8243634263,0.8389288811998602,0.8394827607369494,37.312058898991566,0.7987068254471085,5.128029534716832,0.29786250155989424,4966.5106042416965,0.007329262501341582,470.5850340136054,0.003823860022828184,142.9795939259151,45.24464721734248,1489699.069227691,163.67867146858742,0.06549766765449677,230.81352541016406,0.09236235510610807,0.0398755385351843,29.80349427960085,4337.6029547473245,8.480651029102896,1.0,1.0,0.007329262501341582,470.5850340136054,0.007329262501341582,470.5850340136054,0.007329262501341582,470.5850340136054,163.67867146858742,0.06549766765449677,2499.0,1.0,0.0398755385351843,29.80349427960086,0.0,4.240306110090903,0.0009890467029491435,0.023403679452020404,1.5863790118612267,130.7805503520807,0.4112868797103626,0.06583981473893152,30.310451571724908,0.007423386142790891,380.5375139620233,0.0005270112832272567,26.6603660187324,0.20593970307832216,11781.870879208553,3218.0921333971596,0.05134980267108919,9698.122355193873,0.15474904029350364,1.0,36.99155495311059,3.545885078019413,7.290873600872009,0.00784482629777721,Snap-6962.czi,2
1_YZQ3CTYCUDAW92NO,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,45025.914,45218.0,90870.52,2.0181828,0.00092737,0.00030556836,14.846722,0.06735493,13.846722,296376159.7034869,0.0082655195,366.17072520888394,0.9929321,0.9934455,0.5705188,0.5715774,,,,,379.33270796116733,152.916743445565,0.0,0.4031203749011257,0.0,inf,0.8614371979256745,0.24709591475051607,0.6946412934888162,3.0450544,3.2965603,0.9703215533637047,0.712150028749613,0.19633774160732453,0.025211199080012348,0.004688398425405804,588.0,466.0,342.0,239.0,168.0,0.9656331549382989,0.6869388296696006,420.0,227.0,,1.835725e-07,1.0,0.6780176,0.3846283,-0.12639329,-2.151724,-1.1614406,1.3399591,3.8047636,1.3532965,5.956487655639648,0.7992574,0.562405,0.7936482,5447439.0,-11.115993,45218.0,1.0,12.05982131009775,28.960970642557132,0.6741428666559263,0.3799424574255932,11.0,1.0,6.0,19.0,32.0,8.0,7.0,31.0,4.294184464192625,3.1212842,4.2700033,0.4462371094739348,0.3043478,4.396772595412633,0.05542077656631279,744.5,5.0,-366.5,15.0,0.05244102821176929,12.115225443506835,28.723164459577095,6.016118697961183,0.49637118110674794,0.36026059444950037,1.2252595099447905,24.230450887013674,114.28601289442557,5.352500858058388,0.022800430262435126,0.6066449438828084,0.49637118110674794,0.7688557477186436,0.9850558648486629,0.7627766702997323,0.9994089836176769,0.41205747099760803,0.9894397961489149,175.19852953463115,114.28601289442558,832.3300762147056,44131.970152914306,-0.6294573374285058,0.9980073065688837,0.9270101861660878,2.3251156696556525,0.01816775327387788,178.19630061826967,0.01683624906071332,165.80793109539098,0.04497934210658498,362.7979875527167,26698.234750030708,0.0546579755763639,408335.0656225689,0.8359641846263131,0.8309488733213799,29.595428653300612,0.8768394711426855,5.034850607385601,0.3110045987044674,6092.674866310161,0.02174446378775909,308.2048128342246,0.00937536127251457,104.46022523482047,130.7936036408347,594939.3973262032,78.0620320855615,0.041744402184792244,192.58395721925135,0.10298607337927879,0.04135521252598523,44.637401656511635,5507.9662604020705,8.618725945502236,1.0,1.0,0.02174446378775909,308.2048128342246,0.02174446378775909,308.2048128342246,0.02174446378775909,308.2048128342246,78.0620320855615,0.041744402184792244,1870.0,1.0,0.04135521252598523,44.637401656511635,0.0,4.7283391925485585,0.0013481097962574637,0.01831983034113719,2.1268643708655746,138.79624436649712,0.6041489535351775,0.06284668616190421,32.85474810916007,0.01820058819244684,174.40026095802557,0.0012472520483038634,14.798770544621126,0.6063326012931716,4900.483634835685,2506.016674775532,0.05542077656631279,6610.590295899863,0.1461937789353767,1.0,28.960970642557132,3.745169922305667,7.214553674608291,0.008665650425814657,Snap-6964.czi,0
1_O9NY4RI0UJE02A9K,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,29397.166,29539.0,59400.984,2.0206363,0.0011456185,0.0004663182,12.895532,0.07754624,11.895532,100825869.58851254,0.007532019,252.40641830191245,0.99351114,0.9940428,0.6544921,0.6550471,,,,,258.5692443876351,145.81146983719714,0.0,0.5639165252716727,0.0,inf,0.7986164601453222,0.1429104530598152,0.7861152045239969,3.4524364,3.4774687,0.9770811469582585,0.7739937032397847,0.153559700734622,0.011036257151562312,0.0007786316395274051,545.0,449.0,355.0,263.0,202.0,0.9763025153187311,0.7629574460882224,343.0,186.0,,2.5621583e-07,1.0,0.49850687,0.4645052,-0.05765269,-2.5401077,-1.1312191,1.2750843,4.475434,1.3055413,7.0155415534973145,0.78366166,0.5359267,0.7822217,3902959.5,-11.751889,29538.998,0.99999994,12.080469887267679,20.906859226653275,0.4961110408451784,0.4575872264129237,12.0,1.0,7.0,18.0,32.0,12.0,6.0,31.0,3.5749852082543008,2.561961,3.564271,0.37849536919321747,0.25,4.198610560851195,0.06481732576416452,714.0,7.0,-382.0,14.0,0.05199504971621218,12.142363333760084,20.593149657260117,5.917358958709239,0.5427559424742885,0.4042424282522516,1.2974092582915537,24.284726667520175,81.6737721876971,5.154638600605534,0.024816612459687144,0.6988264413434044,0.5427559424742885,0.7524580719498143,0.9836905144593399,0.7440930597739623,0.9993194516064351,0.4257885555508139,0.9830325508002832,167.68072376562966,81.67377218769707,378.24866136162404,23152.20055174298,-0.5862084350332774,0.9962961776748364,0.9304721548320509,2.259640445812441,0.015580933050707966,169.20219493124162,0.014525916863474502,157.7170556209557,0.03544902116130633,345.0115393685151,20662.558829370006,0.06411209486350719,271612.3567616542,0.8427628604281083,0.8392763673578867,21.281585122891702,0.8399619256868663,4.808094400395052,0.3286939329613121,3237.0504731861197,0.022016483586799702,247.20883280757099,0.009784577782504068,86.60881325877436,55.40797830106475,335830.0334384858,84.68328075709779,0.053427937386181575,179.50347003154573,0.1132514006508175,0.05365787602830157,30.58986567610446,2889.727872304432,8.209035622820089,1.0,1.0,0.022016483586799702,247.20883280757099,0.022016483586799702,247.20883280757099,0.022016483586799702,247.20883280757099,84.68328075709779,0.053427937386181575,1585.0,1.0,0.05365787602830157,30.58986567610446,0.0,4.472774291612832,0.0017086486899434061,0.013755883109329594,1.3699150469120658,150.63295943695644,0.8344502896877608,0.0728629670707658,30.820237651917804,0.015457526686697271,166.84461220758996,0.0014218270795353395,14.921238707225871,0.45177920941275274,4627.340092758725,1914.6389857476556,0.06481732576416452,4219.064321744135,0.1428303030483136,1.0,20.90685922665328,4.000118557906269,7.0623034220736765,0.009671231011204654,Snap-6964.czi,1
1_4294IIQBS73W0TRN,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,29266.668,29413.0,59129.1,2.0203564,0.0011484085,0.00046859225,12.874638,0.077672094,11.874638,826229418.8099687,-0.000728778,238.42189496772312,0.9931959,0.9936914,0.80372024,0.8032754,,,,,242.81438795157686,154.53570882637112,0.0,0.6364355511634233,0.0,inf,0.769089463142995,0.14028746463134395,0.7800122108510045,3.1781418,3.248817,0.9763029952741985,0.839764729881345,0.19674973651106653,0.02033114609186415,0.0030598714853976583,584.0,467.0,380.0,297.0,210.0,0.9732431237888008,0.8194335837894808,374.0,170.0,,-2.4901297e-08,1.0,0.4717565,0.70962405,-0.061798718,-2.6075287,-1.2047449,1.3158468,4.1227007,1.1445706,6.730229377746582,0.75852406,0.49188724,0.75654644,-40158550.0,-12.064617,29413.002,1.0,12.89562438377588,22.73313053447541,0.4677904899279562,0.6990090567724687,13.0,1.0,7.0,19.0,32.0,13.0,5.0,31.0,3.6134718004985933,2.4908173,3.6109204,0.36973217711323436,0.2,4.2482490734402205,0.06502808383424838,468.5,11.0,-660.0,15.0,0.062343049615605474,12.964705983184347,22.311472348781276,5.998479775999137,0.5626987323979876,0.40829450039975757,1.3115524192862928,25.92941196636869,88.52096503128303,5.208304716031175,0.024376828456296865,0.7249243638420596,0.5626987323979876,0.7435145948297641,0.9830916638736091,0.7347325893324929,0.9992940321953165,0.4402970046462552,0.9837544481038792,190.03261139727624,88.52096503128305,410.74396017438926,29213.599725915054,-0.5828631349417951,0.996395774588732,0.9306137867450686,2.1600226714528623,0.013327354690227321,191.03540711053571,0.012429366743933731,178.1942165153349,0.02823283214333376,383.34788910810136,20684.045940663975,0.06406248258808875,272097.60512957105,0.8427388017256664,0.8444016120553706,23.23441372019226,0.7575258279466143,4.855346453660222,0.33497442087994256,2298.7910714285713,0.019885026310699508,268.4011904761905,0.011014757600003219,94.45413998208784,31.493286360597974,341399.8982142857,83.55238095238096,0.04973356009070295,196.66309523809525,0.11706136621315193,0.057117601060755446,34.2383277736959,1992.2701782171198,8.27580049632779,1.0,1.0,0.019885026310699508,268.4011904761905,0.019885026310699508,268.4011904761905,0.019885026310699508,268.4011904761905,83.55238095238096,0.04973356009070295,1680.0,1.0,0.057117601060755446,34.2383277736959,0.0,4.55900059285299,0.001683672785440365,0.015137702824957243,1.3128046406163139,146.54567792879936,0.7969895608625832,0.0769952600548978,29.33298201475538,0.013178705544387659,189.03025872913338,0.001377975746266777,17.39232211861331,0.3524747983406735,5137.996498147078,1912.6710298167477,0.06502808383424838,4250.5542107231495,0.1445127736280947,1.0,22.733130534475407,3.8753256099006945,7.105206949075358,0.00965341096445037,Snap-6964.czi,2
1_QZKZ6YC1FS5RNM0N,,,,,,,generic,,region_1,,,,,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,0.0,52928.92,53146.0,106734.9,2.0165703,0.0008563641,0.00026056683,15.656464,0.06387138,14.656464,732706.2161892682,-2.3930175,383.2140394087878,0.99083656,0.9912856,0.7428412,0.7430826,,,,,399.55589364857195,170.45823547900628,0.0,0.4266192494933694,0.0,inf,0.8518960969120759,0.1256586044515861,0.8159321678579099,3.2106504,3.3049846,0.9857185865352049,0.8139276709441915,0.2172694087984044,0.027264516614608825,0.002333195348662165,613.0,480.0,364.0,276.0,210.0,0.9833853911865428,0.7866631543295827,403.0,204.0,,-4.5211906e-05,1.0000873,0.657627,0.27569795,-0.15637808,-2.440261,-1.127548,1.4157488,3.866748,1.2854409,6.307008743286133,0.7890932,0.5384849,0.77868795,-22119.033,-9.831006,53150.64,1.0000436,12.879238324615212,25.838688519075813,0.6524982573305091,0.2733841551595355,12.0,1.0,7.0,20.0,32.0,11.0,7.0,31.0,4.004734072829263,2.8935356,3.943853,0.3946799400929258,0.28,4.320880167252877,0.059797354043582315,1058.5,7.0,-738.0,13.0,0.047184689484676696,12.931747249572576,25.570918524299028,6.178261560379349,0.6133725473480812,0.4675905700491499,1.3898236979336447,25.863494499145155,101.43985764530669,5.2896927726098815,0.02080516006491498,0.843816451889424,0.6133725473480812,0.7274961328369112,0.9816154729589401,0.7160121893050384,0.9991787873171578,0.44921643273496703,0.9835004665341307,192.37909722518222,101.43985764530669,680.6616708170973,33656.621861832675,-0.5667389908881081,0.9962170873267104,0.9321026431975654,2.03279078581298,0.011594152064950727,194.76720309586895,0.010805470718784687,182.03977986656528,0.02557817956474252,359.24080510267726,34845.973081100004,0.05922187414466764,497546.0991320486,0.8455959142076669,0.8516409079198377,26.217839311564006,0.6540361951718526,4.9094640225246025,0.34413558636216857,1513.318675764468,0.012689789265462803,267.84179934293655,0.0061011652949208945,100.73674259274321,20.777749557380744,203739.02552438717,187.03083143795806,0.04726581537476827,490.61384887541067,0.1239863151062448,0.07445527415045347,34.81852665949318,1332.9300849688866,8.449347395085514,1.0,1.0,0.012689789265462803,267.84179934293655,0.012689789265462803,267.84179934293655,0.012689789265462803,267.84179934293655,187.03083143795806,0.04726581537476827,3957.0,1.0,0.07445527415045347,34.81852665949318,0.0,4.583394122209331,0.0009372898172755301,0.01854308813662318,2.658701140826778,156.3307681330106,0.4201775417100117,0.08768759799395813,27.482632747525685,0.01168951953241278,191.71346855831106,0.0011028424130355766,20.732574848067767,0.3464641237567762,4604.005832988371,3177.9901780002256,0.059797354043582315,7625.416964588116,0.14348054349505354,1.0,25.83868851907581,3.8889159022305826,7.203969753310584,0.008881585356054203,Snap-6964.czi,3
